887591391	20181119	201811	2018	2018.8740	USA	THE US	USA								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	042	042	04	1	1.9	20	2	20	-3.00555422838032	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191119134500	https://extra.globo.com/noticias/economia/refens-ocidentais-sao-libertados-pelo-taliban-afegao-em-troca-de-comandantes-24088391.html
887591392	20181119	201811	2018	2018.8740	USA	THE US	USA								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	043	043	04	1	2.8	20	2	20	-3.00555422838032	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191119134500	https://extra.globo.com/noticias/economia/refens-ocidentais-sao-libertados-pelo-taliban-afegao-em-troca-de-comandantes-24088391.html
887591393	20181119	201811	2018	2018.8740	VEN	CARACAS	VEN																		0	043	043	04	1	2.8	6	1	6	1.41322781232335	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	0								4	Tinaquillo, Cojedes, Venezuela	VE	VE08	31940	9.91861	-68.3047	-959503	20191119134500	https://www.aporrea.org/actualidad/a284503.html
887591394	20191118	201911	2019	2019.8712	DEU	GERMAN	DEU								BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	5.33333333333334	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191119134500	http://www.msn.com/it-it/money/notizie/borse-ottimiste-sui-dazi-recupera-il-settore-auto/ar-BBWZM93
887591395	20191118	201911	2019	2019.8712	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	10	1	10	3.78657487091222	4	Veneto, Veneto, Italy	IT	IT20	18418	45.6989	12.2256	109677	0								4	Veneto, Veneto, Italy	IT	IT20	18418	45.6989	12.2256	109677	20191119134500	https://corrierealpi.gelocal.it/belluno/cronaca/2019/11/19/news/il-capo-dello-stato-al-soccorso-alpino-siete-il-volto-bello-della-nostra-italia-1.37917906
887591396	20191118	201911	2019	2019.8712	GOV	PRESIDENT						GOV			AFG	AFGHANISTAN	AFG								1	030	030	03	1	4.0	10	1	10	-4.87804878048781	4	Vukovar, Vukovarsko-Srijemska, Croatia	HR	HR18	47628	45.3433	18.9997	-101372	4	Vukovar, Vukovarsko-Srijemska, Croatia	HR	HR18	47628	45.3433	18.9997	-101372	4	Vukovar, Vukovarsko-Srijemska, Croatia	HR	HR18	47628	45.3433	18.9997	-101372	20191119134500	https://net.hr/danas/hrvatska/milanovic-kritizirao-kolindu-i-njenu-pomoc-stradalom-vojniku-koja-moralna-hijena-stoji-iza-ovog-bijednog-cina/
887591397	20191118	201911	2019	2019.8712	GOV	MINIST						GOV			IDN	INDONESIA	IDN								1	042	042	04	1	1.9	6	1	6	3.37477797513322	4	Manado, Sulawesi Utara, Indonesia	ID	ID31	18585	1.487	124.845	-2686570	4	Manado, Sulawesi Utara, Indonesia	ID	ID31	18585	1.487	124.845	-2686570	4	Manado, Sulawesi Utara, Indonesia	ID	ID31	18585	1.487	124.845	-2686570	20191119134500	http://www.rri.co.id/post/berita/748923/nasional/12_juta_kpm_pkh_tergraduasi_mensos_capaian_telah_melebihi_target.html
887591398	20191118	201911	2019	2019.8712	IDN	INDONESIA	IDN								GOV	MINIST						GOV			1	043	043	04	1	2.8	6	1	6	3.37477797513322	4	Manado, Sulawesi Utara, Indonesia	ID	ID31	18585	1.487	124.845	-2686570	4	Manado, Sulawesi Utara, Indonesia	ID	ID31	18585	1.487	124.845	-2686570	4	Manado, Sulawesi Utara, Indonesia	ID	ID31	18585	1.487	124.845	-2686570	20191119134500	http://www.rri.co.id/post/berita/748923/nasional/12_juta_kpm_pkh_tergraduasi_mensos_capaian_telah_melebihi_target.html
887591399	20191118	201911	2019	2019.8712	LEG	DELEGATE						LEG			ISR	ISRAELI	ISR								1	010	010	01	1	0.0	6	1	6	-4.22535211267606	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	20191119134500	http://www.jpnews-sy.com/ar/news.php?id=174631
887591400	20191118	201911	2019	2019.8712	LEG	DELEGATE						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.22535211267606	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191119134500	http://www.jpnews-sy.com/ar/news.php?id=174631
887591401	20191118	201911	2019	2019.8712	LEG	DELEGATE						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.22535211267606	1	Israel	IS	IS		31.5	34.75	IS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191119134500	http://www.jpnews-sy.com/ar/news.php?id=174631
887591402	20191119	201911	2019	2019.8740											AFR	AFRICA	AFR								1	0353	035	03	1	7.0	10	1	10	3.89294403892944	0								0								0								20191119134500	https://afropages.fr/presse-africaine/apo/la-chambre-africaine-de-lenergie-sapprete-a-publier-son-rapport-sur-les-perspectives-du-secteur-de-lenergie-en-afrique-en-2020
887591403	20191119	201911	2019	2019.8740											AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	-2.51889168765744	0								1	Slovak Republic	LO	LO		48.666667	19.5	LO	1	Slovak Republic	LO	LO		48.666667	19.5	LO	20191119134500	https://euractiv.sk/section/ekonomika-a-euro/news/matecna-slovensko-nesuhlasi-s-jednorocnymi-prechodnymi-pravidlami-agropolitiky-eu/
887591404	20191119	201911	2019	2019.8740											AZE	AZERBAIJAN	AZE								1	084	084	08	2	7.0	10	1	10	-2.06185567010309	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191119134500	http://caspianbarrel.org/az/2019/11/az-rbaycan-sentyabrda-rusiyadan-n-q-d-r-ai-92-markali-benzin-alib/
887591405	20191119	201911	2019	2019.8740											BGR	BULGARIA	BGR								1	036	036	03	1	4.0	18	1	6	-6.52173913043478	0								4	Burgas, Burgas, Bulgaria	BU	BU39	11864	42.5061	27.4678	-832673	4	Burgas, Burgas, Bulgaria	BU	BU39	11864	42.5061	27.4678	-832673	20191119134500	http://focus-news.net/news/2019/11/19/2721067/okrazhen-sad-burgas-shte-provede-zasedanie-po-delo-sreshtu-zhena-obvinena-v-protivozakonno-lishavane-ot-svoboda-i-ubiystvo-na-bivshiya-si-saprug.html
887591406	20191119	201911	2019	2019.8740											BUS	BANK						BUS			1	020	020	02	1	3.0	4	1	4	-5.78947368421053	0								4	Piyungan, Yogyakarta, Indonesia	ID	ID10	18585	-7.83444	110.476	-2692672	4	Piyungan, Yogyakarta, Indonesia	ID	ID10	18585	-7.83444	110.476	-2692672	20191119134500	https://jogja.tribunnews.com/2019/11/19/pegiat-sampah-sebut-budaya-pemilahan-dan-pengolahan-sampah-bisa-disuntik-danais
887591407	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	2.7027027027027	0								4	Maceio, Alagoas, Brazil	BR	BR02	18585	-9.66667	-35.7167	-652627	4	Maceio, Alagoas, Brazil	BR	BR02	18585	-9.66667	-35.7167	-652627	20191119134500	http://www.destak.pt/artigo/390767-tap-inaugura-tres-novas-ligacoes-para-o-continente-americano-em-2020
887591408	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	2.55863539445629	0								1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20191119134500	https://www.ituudised.ee/uudised/2019/11/19/eesti-advokaatide-idufirma-aitab-ettevotetel-taita-gdpri-noudeid
887591409	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	-4.41988950276244	0								4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191119134500	https://euractiv.sk/section/digitalizacia/news/experti-bojovat-proti-dezinformaciam-je-ako-odmietat-chripku-sustredme-sa-na-spolocenske-zdravie/
887591410	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	040	040	04	1	1.0	6	1	6	-4.41988950276244	0								4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	4	Bratislava, Bratislavsky Kraj, Slovak Republic	LO	LO02	25445	48.15	17.1167	-840999	20191119134500	https://euractiv.sk/section/digitalizacia/news/experti-bojovat-proti-dezinformaciam-je-ako-odmietat-chripku-sustredme-sa-na-spolocenske-zdravie/
887591411	20191119	201911	2019	2019.8740											BUS	CORPORATION						BUS			1	042	042	04	1	1.9	2	1	2	-4.75059382422803	0								4	Saemaul, Kyonggi-do, South Korea	KS	KS13	24980	37.3647	127.607	6407353	4	Saemaul, Kyonggi-do, South Korea	KS	KS13	24980	37.3647	127.607	6407353	20191119134500	http://ilyo.co.kr/?ac=article_view&entry_id=353823
887591412	20191119	201911	2019	2019.8740											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	10	1	10	-5.22388059701492	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191119134500	https://www.elheraldodechihuahua.com.mx/local/dejaron-la-mora-200-mormones-4445456.html
887591413	20191119	201911	2019	2019.8740											BUS	INDUSTRY						BUS			0	043	043	04	1	2.8	6	1	6	-2.60586319218241	0								4	Jendouba, Jundubah, Tunisia	TS	TS06	39305	36.5011	8.78024	-726045	4	Jendouba, Jundubah, Tunisia	TS	TS06	39305	36.5011	8.78024	-726045	20191119134500	https://www.tap.info.tn/ar/%D9%88%D8%A7%D8%A8-%D8%B3%D9%8A%D8%AA_%D8%B1%D8%B5%D8%AF-%D9%88%D9%85%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9/12047180-%D8%AC%D9%88%D9%84%D8%A9-%D9%81%D9%8A-%D8%B5%D9%81%D8%AD%D8%A7%D8%AA-%D8%A8%D8%B9%D8%B6
887591414	20191119	201911	2019	2019.8740											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	0	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191119134500	https://lb.ua/news/2019/11/19/442646_teylor_pohvalil_zelenskogo.html
887591415	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	1	10	1.41322781232335	0								4	Tinaquillo, Cojedes, Venezuela	VE	VE08	31940	9.91861	-68.3047	-959503	4	Tinaquillo, Cojedes, Venezuela	VE	VE08	31940	9.91861	-68.3047	-959503	20191119134500	https://www.aporrea.org/actualidad/a284503.html
887591416	20191119	201911	2019	2019.8740											BUS	INDUSTRY						BUS			1	057	057	05	1	8.0	2	1	2	2.97872340425532	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191119134500	http://www.kamuajans.com/ekonomi/kobi-lere-faiz-indirimi-mujdesi-h543779.html
887591417	20191119	201911	2019	2019.8740											BUS	PRODUCER						BUS			1	060	060	06	2	6.0	10	1	10	-1.98019801980198	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191119134500	https://www.diariodecadiz.es/cadiz/television-alemana-graba-documental-Cadiz_0_1411359142.html
887591418	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	061	061	06	2	6.4	8	1	8	1.62790697674419	0								4	Reims, Champagne-Ardenne, France	FR	FRA4	16269	48.7186	4.66847	-1461343	4	Reims, Champagne-Ardenne, France	FR	FRA4	16269	48.7186	4.66847	-1461343	20191119134500	https://laseyne.maville.com/actu/actudet_-le-nantais-sarmance-lance-deux-nouveaux-produits-cosmetiques-nes-en-champagne_fil-3911589_actu.Htm
887591419	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	061	061	06	2	6.4	2	1	2	1.62790697674419	0								4	Savoy, France (general), France	FR	FR00	16333	45.4	6.5	-1469951	4	Reims, Champagne-Ardenne, France	FR	FRA4	16269	48.7186	4.66847	-1461343	20191119134500	https://laseyne.maville.com/actu/actudet_-le-nantais-sarmance-lance-deux-nouveaux-produits-cosmetiques-nes-en-champagne_fil-3911589_actu.Htm
887591420	20191119	201911	2019	2019.8740											BUS	COMPANY						BUS			1	1031	103	10	3	-5.0	10	1	10	-2.60336906584992	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20191119134500	https://www.wnp.pl/finanse/to-koniec-cit-jaki-znamy-premier-morawiecki-zapowiedzial-nowy-podatek,357407.html
887591421	20191119	201911	2019	2019.8740											CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	-0.0861326442721801	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Peking, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191119134500	http://spanish.xinhuanet.com/2019-11/19/c_138567255.htm
887591422	20191119	201911	2019	2019.8740											CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	10	1	10	0.371747211895908	0								1	Spain	SP	SP		40	-4	SP	1	Japan	JA	JA		36	138	JA	20191119134500	https://www.ellitoral.com/index.php/id_um/214834-el-papa-inicia-su-viaje-por-tailandia-y-japon-con-el-desarme-nuclear-como-agenda-internacionales.html
887591423	20191119	201911	2019	2019.8740											CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	10	1	10	3.49794238683128	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191119134500	https://www.corriereadriatico.it/viaggi/news/saragozza_aragona_spagna-4870607.html
887591424	20191119	201911	2019	2019.8740											CHRCTH	CATHOLIC				CHR	CTH				1	051	051	05	1	3.4	10	1	10	0.371747211895908	0								1	Spain	SP	SP		40	-4	SP	1	Japan	JA	JA		36	138	JA	20191119134500	https://www.ellitoral.com/index.php/id_um/214834-el-papa-inicia-su-viaje-por-tailandia-y-japon-con-el-desarme-nuclear-como-agenda-internacionales.html
887591425	20191119	201911	2019	2019.8740											CODGOV	CONGOLESE	COD					GOV			1	100	100	10	3	-5.0	10	1	10	-4.49678800856531	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191119134500	https://fr.allafrica.com/stories/201911190616.html
887591426	20191119	201911	2019	2019.8740											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-4.08163265306122	0								4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	20191119134500	https://www.aljoumhouria.com/news/index/500047
887591427	20191119	201911	2019	2019.8740											COP	DEPUTY						COP			0	036	036	03	1	4.0	10	1	10	-0.91185410334346	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20191119134500	https://www.lagaceta.com.ar/nota/825533/actualidad/se-abre-ventana-oportunidad-dijo-uca-sobre-plan-fernandez-contra-hambre.html
887591428	20191119	201911	2019	2019.8740											COP	DEPUTY						COP			0	040	040	04	1	1.0	4	1	4	1.88679245283019	0								4	Locarno, Eastern Cape, South Africa	SF	SF05	77353	-30.3032	28.6241	-1253510	4	Locarno, Eastern Cape, South Africa	SF	SF05	77353	-30.3032	28.6241	-1253510	20191119134500	http://www.aleqt.com/2019/11/19/article_1716076.html
887591429	20191119	201911	2019	2019.8740											COP	DEPUTY						COP			0	040	040	04	1	1.0	2	1	2	1.88679245283019	0								4	Locarno, Eastern Cape, South Africa	SF	SF05	77353	-30.3032	28.6241	-1253510	4	Rabigh, Makkah, Saudi Arabia	SA	SA14	25312	22.7986	39.0349	-3098438	20191119134500	http://www.aleqt.com/2019/11/19/article_1716076.html
887591430	20191119	201911	2019	2019.8740											COP	DEPUTY						COP			0	040	040	04	1	1.0	10	1	6	1.88679245283019	0								4	Rabigh, Makkah, Saudi Arabia	SA	SA14	25312	22.7986	39.0349	-3098438	4	Rabigh, Makkah, Saudi Arabia	SA	SA14	25312	22.7986	39.0349	-3098438	20191119134500	http://www.aleqt.com/2019/11/19/article_1716076.html
887591431	20191119	201911	2019	2019.8740											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-4.24403183023873	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191119134500	https://www.onalert.gr/kosmos/ploytize-i-toyrkia-apo-ti-germania-exarthrothike-terastio-paranomo-kykloma/368989/
887591432	20191119	201911	2019	2019.8740											COP	POLICE						COP			1	080	080	08	2	5.0	10	1	10	-5.05050505050505	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20191119134500	https://www.mathrubhumi.com/news/kerala/ksu-march-turns-violent-in-thiruvananthapuram-1.4293249
887591433	20191119	201911	2019	2019.8740											COP	PRISON						COP			1	130	130	13	3	-4.4	10	1	10	-7.40037950664133	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191119134500	https://www.clicanoo.re/clicazot/Article/2019/11/19/Juliette-Dodu-liberee-Juliette-Dodu-Martyrisee_593401
887591434	20191119	201911	2019	2019.8740											COP	PRISON						COP			0	130	130	13	3	-4.4	4	1	4	-0.43616177636796	0								4	Rodez, Midi-Pyrées, France	FR	FRB3	16299	44.3524	2.57262	-1462302	4	Rodez, Midi-Pyrées, France	FR	FRB3	16299	44.3524	2.57262	-1462302	20191119134500	https://www.journaldunet.com/management/emploi-cadres/1195133-reforme-des-retraites-ce-que-le-deficit-du-systeme-pourrait-changer/
887591435	20191119	201911	2019	2019.8740											COP	PRISON						COP			0	130	130	13	3	-4.4	6	1	6	-0.43616177636796	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191119134500	https://www.journaldunet.com/management/emploi-cadres/1195133-reforme-des-retraites-ce-que-le-deficit-du-systeme-pourrait-changer/
887591436	20191119	201911	2019	2019.8740											COP	PRISON						COP			1	1712	171	17	4	-9.2	10	1	10	-7.40037950664133	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191119134500	https://www.clicanoo.re/clicazot/Article/2019/11/19/Juliette-Dodu-liberee-Juliette-Dodu-Martyrisee_593401
887591437	20191119	201911	2019	2019.8740											COP	PRISON						COP			0	1712	171	17	4	-9.2	4	1	4	-0.43616177636796	0								4	Rodez, Midi-Pyrées, France	FR	FRB3	16299	44.3524	2.57262	-1462302	4	Rodez, Midi-Pyrées, France	FR	FRB3	16299	44.3524	2.57262	-1462302	20191119134500	https://www.journaldunet.com/management/emploi-cadres/1195133-reforme-des-retraites-ce-que-le-deficit-du-systeme-pourrait-changer/
887591438	20191119	201911	2019	2019.8740											COP	PRISON						COP			0	1712	171	17	4	-9.2	6	1	6	-0.43616177636796	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191119134500	https://www.journaldunet.com/management/emploi-cadres/1195133-reforme-des-retraites-ce-que-le-deficit-du-systeme-pourrait-changer/
887591439	20191119	201911	2019	2019.8740											CRM	CRIMINAL						CRM			1	041	041	04	1	1.0	10	1	10	-2.01729106628242	0								0								0								20191119134500	https://www.tecnoandroid.it/2019/11/19/schede-sim-clonate-ecco-come-funziona-la-sim-swap-la-truffa-del-momento-626291
887591440	20191119	201911	2019	2019.8740											CVL	NEIGHBORHOOD						CVL			1	042	042	04	1	1.9	10	1	10	-1.79775280898877	0								4	La Union, Mendoza, Argentina	AR	AR13	22379	-32.8018	-68.8297	-1000100	4	La Union, Mendoza, Argentina	AR	AR13	22379	-32.8018	-68.8297	-1000100	20191119134500	http://www.corrienteshoy.com/noticias/view/331548
887591441	20191119	201911	2019	2019.8740											CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	10	1	10	1.9108280254777	0								4	Mount Tabor, Ha?afon, Israel	IS	IS03	18314	32.6881	35.3902	-781522	4	Mount Tabor, Ha?afon, Israel	IS	IS03	18314	32.6881	35.3902	-781522	20191119134500	http://www.local.co.il/document/52,122,175165.aspx
887591442	20191119	201911	2019	2019.8740											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-4.49678800856531	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191119134500	https://fr.allafrica.com/stories/201911190616.html
887591443	20191119	201911	2019	2019.8740											CZE	CZECH	CZE								1	042	042	04	1	1.9	2	1	2	0	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191119134500	https://korrespondent.net/ukraine/4162206-zelenskyi-zaiavyl-o-restarte-otnoshenyi-ukrayny-y-chekhyy
887591444	20191119	201911	2019	2019.8740											CZEGOV	CZECH	CZE					GOV			1	042	042	04	1	1.9	6	1	6	0	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191119134500	https://korrespondent.net/ukraine/4162206-zelenskyi-zaiavyl-o-restarte-otnoshenyi-ukrayny-y-chekhyy
887591445	20191119	201911	2019	2019.8740											DEU	BERLIN	DEU								1	042	042	04	1	1.9	10	1	10	-3.59897172236504	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191119134500	https://lb.ua/news/2019/11/19/442655_zelenskiy_nazval_temi_sammita.html
887591446	20191119	201911	2019	2019.8740											DEU	GERMAN	DEU								1	043	043	04	1	2.8	10	1	10	-7.46268656716418	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Turkey	TU	TU		39.059012	34.911546	TU	20191119134500	https://news.makedonias.gr/2019/11/477794/
887591447	20191119	201911	2019	2019.8740											ECU	ECUADOR	ECU								0	110	110	11	3	-2.0	8	1	8	-5.52525832376578	0								4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20191119134500	https://www.tz.de/politik/assange-wikileaks-unerwartete-wende-bei-vergewaltigungs-vorwuerfen-in-schweden-zr-12183033.html
887591448	20191119	201911	2019	2019.8740											ECU	ECUADOR	ECU								0	110	110	11	3	-2.0	2	1	2	-5.52525832376578	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191119134500	https://www.tz.de/politik/assange-wikileaks-unerwartete-wende-bei-vergewaltigungs-vorwuerfen-in-schweden-zr-12183033.html
887591449	20191119	201911	2019	2019.8740											ECU	ECUADOR	ECU								0	1243	124	12	3	-4.0	6	1	6	-5.52525832376578	0								4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20191119134500	https://www.tz.de/politik/assange-wikileaks-unerwartete-wende-bei-vergewaltigungs-vorwuerfen-in-schweden-zr-12183033.html
887591450	20191119	201911	2019	2019.8740											EDU	PUPIL						EDU			1	020	020	02	1	3.0	10	1	10	-3.03030303030303	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20191119134500	https://fr.allafrica.com/stories/201911190617.html
